Verb,proper_ink,name,tags,link,controller,action,description,parameters,domain,employee_id
GET,interaction_users/new,interaction_users,interaction users new   ,interaction_users/new,interaction_users,new,This page you can reach information about interaction_users You can also complete the tasks of interaction users new    ::  ## You may click the link (if displayed) to reach this page ##,"Add from browser header, this can change based on what user was doing",3.0.3.57,10100
GET,interaction_users/:id/edit,interaction_users,interaction users :id edit  ,interaction_users/:id/edit,interaction_users,edit,This page you can reach information about interaction_users You can also complete the tasks of interaction users :id edit   ::  ## You may click the link (if displayed) to reach this page ##,"Add from browser header, this can change based on what user was doing",3.0.3.57,10100
GET,interaction_users/:id,interaction_users,interaction users :id   ,interaction_users/:id,interaction_users,show,This page you can reach information about interaction_users You can also complete the tasks of interaction users :id    ::  ## You may click the link (if displayed) to reach this page ##,"Add from browser header, this can change based on what user was doing",3.0.3.57,10100
PATCH,interaction_users/:id,interaction_users,interaction users :id   ,interaction_users/:id Method = PATCH,interaction_users,update,"This page you can reach information about interaction_users You can also complete the tasks of interaction users :id    ::  XXX You cannot click on any link and reach this page, you have to search for other relevant pages and system would reach this page internally and complete the task. The page helps you complete the task of updation / creation and deletion if you are authorised and such an act is permitted! XXX","Add from browser header, this can change based on what user was doing",3.0.3.57,10100
PUT,interaction_users/:id,interaction_users,interaction users :id   ,interaction_users/:id Method = PUT,interaction_users,update,"This page you can reach information about interaction_users You can also complete the tasks of interaction users :id    ::  XXX You cannot click on any link and reach this page, you have to search for other relevant pages and system would reach this page internally and complete the task. The page helps you complete the task of updation / creation and deletion if you are authorised and such an act is permitted! XXX","Add from browser header, this can change based on what user was doing",3.0.3.57,10100
DELETE,interaction_users/:id,interaction_users,interaction users :id   ,interaction_users/:id Method = DELETE,interaction_users,destroy,"This page you can reach information about interaction_users You can also complete the tasks of interaction users :id    ::  XXX You cannot click on any link and reach this page, you have to search for other relevant pages and system would reach this page internally and complete the task. The page helps you complete the task of updation / creation and deletion if you are authorised and such an act is permitted! XXX","Add from browser header, this can change based on what user was doing",3.0.3.57,10100
GET,employees,employees,employees     ,employees,employees,index,This page you can reach information about employees You can also complete the tasks of employees      ::  ## You may click the link (if displayed) to reach this page ##,"Add from browser header, this can change based on what user was doing",3.0.3.57,10100
POST,employees,employees,employees     ,employees Method = POST,employees,create,"This page you can reach information about employees You can also complete the tasks of employees      ::  XXX You cannot click on any link and reach this page, you have to search for other relevant pages and system would reach this page internally and complete the task. The page helps you complete the task of updation / creation and deletion if you are authorised and such an act is permitted! XXX","Add from browser header, this can change based on what user was doing",3.0.3.57,10100
GET,employees/new,employees,employees new    ,employees/new,employees,new,This page you can reach information about employees You can also complete the tasks of employees new     ::  ## You may click the link (if displayed) to reach this page ##,"Add from browser header, this can change based on what user was doing",3.0.3.57,10100
GET,employees/:id/edit,employees,employees :id edit   ,employees/:id/edit,employees,edit,This page you can reach information about employees You can also complete the tasks of employees :id edit    ::  ## You may click the link (if displayed) to reach this page ##,"Add from browser header, this can change based on what user was doing",3.0.3.57,10100
GET,employees/:id,employees,employees :id    ,employees/:id,employees,show,This page you can reach information about employees You can also complete the tasks of employees :id     ::  ## You may click the link (if displayed) to reach this page ##,"Add from browser header, this can change based on what user was doing",3.0.3.57,10100
PATCH,employees/:id,employees,employees :id    ,employees/:id Method = PATCH,employees,update,"This page you can reach information about employees You can also complete the tasks of employees :id     ::  XXX You cannot click on any link and reach this page, you have to search for other relevant pages and system would reach this page internally and complete the task. The page helps you complete the task of updation / creation and deletion if you are authorised and such an act is permitted! XXX","Add from browser header, this can change based on what user was doing",3.0.3.57,10100
PUT,employees/:id,employees,employees :id    ,employees/:id Method = PUT,employees,update,"This page you can reach information about employees You can also complete the tasks of employees :id     ::  XXX You cannot click on any link and reach this page, you have to search for other relevant pages and system would reach this page internally and complete the task. The page helps you complete the task of updation / creation and deletion if you are authorised and such an act is permitted! XXX","Add from browser header, this can change based on what user was doing",3.0.3.57,10100
DELETE,employees/:id,employees,employees :id    ,employees/:id Method = DELETE,employees,destroy,"This page you can reach information about employees You can also complete the tasks of employees :id     ::  XXX You cannot click on any link and reach this page, you have to search for other relevant pages and system would reach this page internally and complete the task. The page helps you complete the task of updation / creation and deletion if you are authorised and such an act is permitted! XXX","Add from browser header, this can change based on what user was doing",3.0.3.57,10100
GET,users,users,users     ,users,users,index,This page you can reach information about users You can also complete the tasks of users      ::  ## You may click the link (if displayed) to reach this page ##,"Add from browser header, this can change based on what user was doing",3.0.3.57,10100
POST,users,users,users     ,users Method = POST,users,create,"This page you can reach information about users You can also complete the tasks of users      ::  XXX You cannot click on any link and reach this page, you have to search for other relevant pages and system would reach this page internally and complete the task. The page helps you complete the task of updation / creation and deletion if you are authorised and such an act is permitted! XXX","Add from browser header, this can change based on what user was doing",3.0.3.57,10100
GET,users/new,users,users new    ,users/new,users,new,This page you can reach information about users You can also complete the tasks of users new     ::  ## You may click the link (if displayed) to reach this page ##,"Add from browser header, this can change based on what user was doing",3.0.3.57,10100
GET,users/:id/edit,users,users :id edit   ,users/:id/edit,users,edit,This page you can reach information about users You can also complete the tasks of users :id edit    ::  ## You may click the link (if displayed) to reach this page ##,"Add from browser header, this can change based on what user was doing",3.0.3.57,10100
GET,users/:id,users,users :id    ,users/:id,users,show,This page you can reach information about users You can also complete the tasks of users :id     ::  ## You may click the link (if displayed) to reach this page ##,"Add from browser header, this can change based on what user was doing",3.0.3.57,10100
PATCH,users/:id,users,users :id    ,users/:id Method = PATCH,users,update,"This page you can reach information about users You can also complete the tasks of users :id     ::  XXX You cannot click on any link and reach this page, you have to search for other relevant pages and system would reach this page internally and complete the task. The page helps you complete the task of updation / creation and deletion if you are authorised and such an act is permitted! XXX","Add from browser header, this can change based on what user was doing",3.0.3.57,10100
PUT,users/:id,users,users :id    ,users/:id Method = PUT,users,update,"This page you can reach information about users You can also complete the tasks of users :id     ::  XXX You cannot click on any link and reach this page, you have to search for other relevant pages and system would reach this page internally and complete the task. The page helps you complete the task of updation / creation and deletion if you are authorised and such an act is permitted! XXX","Add from browser header, this can change based on what user was doing",3.0.3.57,10100
DELETE,users/:id,users,users :id    ,users/:id Method = DELETE,users,destroy,"This page you can reach information about users You can also complete the tasks of users :id     ::  XXX You cannot click on any link and reach this page, you have to search for other relevant pages and system would reach this page internally and complete the task. The page helps you complete the task of updation / creation and deletion if you are authorised and such an act is permitted! XXX","Add from browser header, this can change based on what user was doing",3.0.3.57,10100
GET,sessions,sessions,sessions     ,sessions,sessions,index,This page you can reach information about sessions You can also complete the tasks of sessions      ::  ## You may click the link (if displayed) to reach this page ##,"Add from browser header, this can change based on what user was doing",3.0.3.57,10100
POST,sessions,sessions,sessions     ,sessions Method = POST,sessions,create,"This page you can reach information about sessions You can also complete the tasks of sessions      ::  XXX You cannot click on any link and reach this page, you have to search for other relevant pages and system would reach this page internally and complete the task. The page helps you complete the task of updation / creation and deletion if you are authorised and such an act is permitted! XXX","Add from browser header, this can change based on what user was doing",3.0.3.57,10100
GET,sessions/new,sessions,sessions new    ,sessions/new,sessions,new,This page you can reach information about sessions You can also complete the tasks of sessions new     ::  ## You may click the link (if displayed) to reach this page ##,"Add from browser header, this can change based on what user was doing",3.0.3.57,10100
GET,sessions/:id/edit,sessions,sessions :id edit   ,sessions/:id/edit,sessions,edit,This page you can reach information about sessions You can also complete the tasks of sessions :id edit    ::  ## You may click the link (if displayed) to reach this page ##,"Add from browser header, this can change based on what user was doing",3.0.3.57,10100
GET,sessions/:id,sessions,sessions :id    ,sessions/:id,sessions,show,This page you can reach information about sessions You can also complete the tasks of sessions :id     ::  ## You may click the link (if displayed) to reach this page ##,"Add from browser header, this can change based on what user was doing",3.0.3.57,10100
PATCH,sessions/:id,sessions,sessions :id    ,sessions/:id Method = PATCH,sessions,update,"This page you can reach information about sessions You can also complete the tasks of sessions :id     ::  XXX You cannot click on any link and reach this page, you have to search for other relevant pages and system would reach this page internally and complete the task. The page helps you complete the task of updation / creation and deletion if you are authorised and such an act is permitted! XXX","Add from browser header, this can change based on what user was doing",3.0.3.57,10100
PUT,sessions/:id,sessions,sessions :id    ,sessions/:id Method = PUT,sessions,update,"This page you can reach information about sessions You can also complete the tasks of sessions :id     ::  XXX You cannot click on any link and reach this page, you have to search for other relevant pages and system would reach this page internally and complete the task. The page helps you complete the task of updation / creation and deletion if you are authorised and such an act is permitted! XXX","Add from browser header, this can change based on what user was doing",3.0.3.57,10100
DELETE,sessions/:id,sessions,sessions :id    ,sessions/:id Method = DELETE,sessions,destroy,"This page you can reach information about sessions You can also complete the tasks of sessions :id     ::  XXX You cannot click on any link and reach this page, you have to search for other relevant pages and system would reach this page internally and complete the task. The page helps you complete the task of updation / creation and deletion if you are authorised and such an act is permitted! XXX","Add from browser header, this can change based on what user was doing",3.0.3.57,10100
GET,product_active_codes,product_active_codes,product active codes   ,product_active_codes,product_active_codes,index,This page you can reach information about product_active_codes You can also complete the tasks of product active codes    ::  ## You may click the link (if displayed) to reach this page ##,"Add from browser header, this can change based on what user was doing",3.0.3.57,10100
POST,product_active_codes,product_active_codes,product active codes   ,product_active_codes Method = POST,product_active_codes,create,"This page you can reach information about product_active_codes You can also complete the tasks of product active codes    ::  XXX You cannot click on any link and reach this page, you have to search for other relevant pages and system would reach this page internally and complete the task. The page helps you complete the task of updation / creation and deletion if you are authorised and such an act is permitted! XXX","Add from browser header, this can change based on what user was doing",3.0.3.57,10100
GET,product_active_codes/new,product_active_codes,product active codes new  ,product_active_codes/new,product_active_codes,new,This page you can reach information about product_active_codes You can also complete the tasks of product active codes new   ::  ## You may click the link (if displayed) to reach this page ##,"Add from browser header, this can change based on what user was doing",3.0.3.57,10100
GET,product_active_codes/:id/edit,product_active_codes,product active codes :id edit ,product_active_codes/:id/edit,product_active_codes,edit,This page you can reach information about product_active_codes You can also complete the tasks of product active codes :id edit  ::  ## You may click the link (if displayed) to reach this page ##,"Add from browser header, this can change based on what user was doing",3.0.3.57,10100
GET,product_active_codes/:id,product_active_codes,product active codes :id  ,product_active_codes/:id,product_active_codes,show,This page you can reach information about product_active_codes You can also complete the tasks of product active codes :id   ::  ## You may click the link (if displayed) to reach this page ##,"Add from browser header, this can change based on what user was doing",3.0.3.57,10100
PATCH,product_active_codes/:id,product_active_codes,product active codes :id  ,product_active_codes/:id Method = PATCH,product_active_codes,update,"This page you can reach information about product_active_codes You can also complete the tasks of product active codes :id   ::  XXX You cannot click on any link and reach this page, you have to search for other relevant pages and system would reach this page internally and complete the task. The page helps you complete the task of updation / creation and deletion if you are authorised and such an act is permitted! XXX","Add from browser header, this can change based on what user was doing",3.0.3.57,10100
PUT,product_active_codes/:id,product_active_codes,product active codes :id  ,product_active_codes/:id Method = PUT,product_active_codes,update,"This page you can reach information about product_active_codes You can also complete the tasks of product active codes :id   ::  XXX You cannot click on any link and reach this page, you have to search for other relevant pages and system would reach this page internally and complete the task. The page helps you complete the task of updation / creation and deletion if you are authorised and such an act is permitted! XXX","Add from browser header, this can change based on what user was doing",3.0.3.57,10100
DELETE,product_active_codes/:id,product_active_codes,product active codes :id  ,product_active_codes/:id Method = DELETE,product_active_codes,destroy,"This page you can reach information about product_active_codes You can also complete the tasks of product active codes :id   ::  XXX You cannot click on any link and reach this page, you have to search for other relevant pages and system would reach this page internally and complete the task. The page helps you complete the task of updation / creation and deletion if you are authorised and such an act is permitted! XXX","Add from browser header, this can change based on what user was doing",3.0.3.57,10100
GET,states,states,states     ,states,states,index,This page you can reach information about states You can also complete the tasks of states      ::  ## You may click the link (if displayed) to reach this page ##,"Add from browser header, this can change based on what user was doing",3.0.3.57,10100
POST,states,states,states     ,states Method = POST,states,create,"This page you can reach information about states You can also complete the tasks of states      ::  XXX You cannot click on any link and reach this page, you have to search for other relevant pages and system would reach this page internally and complete the task. The page helps you complete the task of updation / creation and deletion if you are authorised and such an act is permitted! XXX","Add from browser header, this can change based on what user was doing",3.0.3.57,10100
GET,states/new,states,states new    ,states/new,states,new,This page you can reach information about states You can also complete the tasks of states new     ::  ## You may click the link (if displayed) to reach this page ##,"Add from browser header, this can change based on what user was doing",3.0.3.57,10100
GET,states/:id/edit,states,states :id edit   ,states/:id/edit,states,edit,This page you can reach information about states You can also complete the tasks of states :id edit    ::  ## You may click the link (if displayed) to reach this page ##,"Add from browser header, this can change based on what user was doing",3.0.3.57,10100
GET,states/:id,states,states :id    ,states/:id,states,show,This page you can reach information about states You can also complete the tasks of states :id     ::  ## You may click the link (if displayed) to reach this page ##,"Add from browser header, this can change based on what user was doing",3.0.3.57,10100
PATCH,states/:id,states,states :id    ,states/:id Method = PATCH,states,update,"This page you can reach information about states You can also complete the tasks of states :id     ::  XXX You cannot click on any link and reach this page, you have to search for other relevant pages and system would reach this page internally and complete the task. The page helps you complete the task of updation / creation and deletion if you are authorised and such an act is permitted! XXX","Add from browser header, this can change based on what user was doing",3.0.3.57,10100
PUT,states/:id,states,states :id    ,states/:id Method = PUT,states,update,"This page you can reach information about states You can also complete the tasks of states :id     ::  XXX You cannot click on any link and reach this page, you have to search for other relevant pages and system would reach this page internally and complete the task. The page helps you complete the task of updation / creation and deletion if you are authorised and such an act is permitted! XXX","Add from browser header, this can change based on what user was doing",3.0.3.57,10100
DELETE,states/:id,states,states :id    ,states/:id Method = DELETE,states,destroy,"This page you can reach information about states You can also complete the tasks of states :id     ::  XXX You cannot click on any link and reach this page, you have to search for other relevant pages and system would reach this page internally and complete the task. The page helps you complete the task of updation / creation and deletion if you are authorised and such an act is permitted! XXX","Add from browser header, this can change based on what user was doing",3.0.3.57,10100
GET,salutes,salutes,salutes     ,salutes,salutes,index,This page you can reach information about salutes You can also complete the tasks of salutes      ::  ## You may click the link (if displayed) to reach this page ##,"Add from browser header, this can change based on what user was doing",3.0.3.57,10100
POST,salutes,salutes,salutes     ,salutes Method = POST,salutes,create,"This page you can reach information about salutes You can also complete the tasks of salutes      ::  XXX You cannot click on any link and reach this page, you have to search for other relevant pages and system would reach this page internally and complete the task. The page helps you complete the task of updation / creation and deletion if you are authorised and such an act is permitted! XXX","Add from browser header, this can change based on what user was doing",3.0.3.57,10100
GET,salutes/new,salutes,salutes new    ,salutes/new,salutes,new,This page you can reach information about salutes You can also complete the tasks of salutes new     ::  ## You may click the link (if displayed) to reach this page ##,"Add from browser header, this can change based on what user was doing",3.0.3.57,10100
GET,salutes/:id/edit,salutes,salutes :id edit   ,salutes/:id/edit,salutes,edit,This page you can reach information about salutes You can also complete the tasks of salutes :id edit    ::  ## You may click the link (if displayed) to reach this page ##,"Add from browser header, this can change based on what user was doing",3.0.3.57,10100
GET,salutes/:id,salutes,salutes :id    ,salutes/:id,salutes,show,This page you can reach information about salutes You can also complete the tasks of salutes :id     ::  ## You may click the link (if displayed) to reach this page ##,"Add from browser header, this can change based on what user was doing",3.0.3.57,10100
PATCH,salutes/:id,salutes,salutes :id    ,salutes/:id Method = PATCH,salutes,update,"This page you can reach information about salutes You can also complete the tasks of salutes :id     ::  XXX You cannot click on any link and reach this page, you have to search for other relevant pages and system would reach this page internally and complete the task. The page helps you complete the task of updation / creation and deletion if you are authorised and such an act is permitted! XXX","Add from browser header, this can change based on what user was doing",3.0.3.57,10100
PUT,salutes/:id,salutes,salutes :id    ,salutes/:id Method = PUT,salutes,update,"This page you can reach information about salutes You can also complete the tasks of salutes :id     ::  XXX You cannot click on any link and reach this page, you have to search for other relevant pages and system would reach this page internally and complete the task. The page helps you complete the task of updation / creation and deletion if you are authorised and such an act is permitted! XXX","Add from browser header, this can change based on what user was doing",3.0.3.57,10100
DELETE,salutes/:id,salutes,salutes :id    ,salutes/:id Method = DELETE,salutes,destroy,"This page you can reach information about salutes You can also complete the tasks of salutes :id     ::  XXX You cannot click on any link and reach this page, you have to search for other relevant pages and system would reach this page internally and complete the task. The page helps you complete the task of updation / creation and deletion if you are authorised and such an act is permitted! XXX","Add from browser header, this can change based on what user was doing",3.0.3.57,10100
GET,employment_types,employment_types,employment types    ,employment_types,employment_types,index,This page you can reach information about employment_types You can also complete the tasks of employment types     ::  ## You may click the link (if displayed) to reach this page ##,"Add from browser header, this can change based on what user was doing",3.0.3.57,10100
POST,employment_types,employment_types,employment types    ,employment_types Method = POST,employment_types,create,"This page you can reach information about employment_types You can also complete the tasks of employment types     ::  XXX You cannot click on any link and reach this page, you have to search for other relevant pages and system would reach this page internally and complete the task. The page helps you complete the task of updation / creation and deletion if you are authorised and such an act is permitted! XXX","Add from browser header, this can change based on what user was doing",3.0.3.57,10100
GET,employment_types/new,employment_types,employment types new   ,employment_types/new,employment_types,new,This page you can reach information about employment_types You can also complete the tasks of employment types new    ::  ## You may click the link (if displayed) to reach this page ##,"Add from browser header, this can change based on what user was doing",3.0.3.57,10100
GET,employment_types/:id/edit,employment_types,employment types :id edit  ,employment_types/:id/edit,employment_types,edit,This page you can reach information about employment_types You can also complete the tasks of employment types :id edit   ::  ## You may click the link (if displayed) to reach this page ##,"Add from browser header, this can change based on what user was doing",3.0.3.57,10100
GET,employment_types/:id,employment_types,employment types :id   ,employment_types/:id,employment_types,show,This page you can reach information about employment_types You can also complete the tasks of employment types :id    ::  ## You may click the link (if displayed) to reach this page ##,"Add from browser header, this can change based on what user was doing",3.0.3.57,10100
PATCH,employment_types/:id,employment_types,employment types :id   ,employment_types/:id Method = PATCH,employment_types,update,"This page you can reach information about employment_types You can also complete the tasks of employment types :id    ::  XXX You cannot click on any link and reach this page, you have to search for other relevant pages and system would reach this page internally and complete the task. The page helps you complete the task of updation / creation and deletion if you are authorised and such an act is permitted! XXX","Add from browser header, this can change based on what user was doing",3.0.3.57,10100
PUT,employment_types/:id,employment_types,employment types :id   ,employment_types/:id Method = PUT,employment_types,update,"This page you can reach information about employment_types You can also complete the tasks of employment types :id    ::  XXX You cannot click on any link and reach this page, you have to search for other relevant pages and system would reach this page internally and complete the task. The page helps you complete the task of updation / creation and deletion if you are authorised and such an act is permitted! XXX","Add from browser header, this can change based on what user was doing",3.0.3.57,10100
DELETE,employment_types/:id,employment_types,employment types :id   ,employment_types/:id Method = DELETE,employment_types,destroy,"This page you can reach information about employment_types You can also complete the tasks of employment types :id    ::  XXX You cannot click on any link and reach this page, you have to search for other relevant pages and system would reach this page internally and complete the task. The page helps you complete the task of updation / creation and deletion if you are authorised and such an act is permitted! XXX","Add from browser header, this can change based on what user was doing",3.0.3.57,10100
GET,employee_roles,employee_roles,employee roles    ,employee_roles,employee_roles,index,This page you can reach information about employee_roles You can also complete the tasks of employee roles     ::  ## You may click the link (if displayed) to reach this page ##,"Add from browser header, this can change based on what user was doing",3.0.3.57,10100
POST,employee_roles,employee_roles,employee roles    ,employee_roles Method = POST,employee_roles,create,"This page you can reach information about employee_roles You can also complete the tasks of employee roles     ::  XXX You cannot click on any link and reach this page, you have to search for other relevant pages and system would reach this page internally and complete the task. The page helps you complete the task of updation / creation and deletion if you are authorised and such an act is permitted! XXX","Add from browser header, this can change based on what user was doing",3.0.3.57,10100
GET,employee_roles/new,employee_roles,employee roles new   ,employee_roles/new,employee_roles,new,This page you can reach information about employee_roles You can also complete the tasks of employee roles new    ::  ## You may click the link (if displayed) to reach this page ##,"Add from browser header, this can change based on what user was doing",3.0.3.57,10100
GET,employee_roles/:id/edit,employee_roles,employee roles :id edit  ,employee_roles/:id/edit,employee_roles,edit,This page you can reach information about employee_roles You can also complete the tasks of employee roles :id edit   ::  ## You may click the link (if displayed) to reach this page ##,"Add from browser header, this can change based on what user was doing",3.0.3.57,10100
GET,employee_roles/:id,employee_roles,employee roles :id   ,employee_roles/:id,employee_roles,show,This page you can reach information about employee_roles You can also complete the tasks of employee roles :id    ::  ## You may click the link (if displayed) to reach this page ##,"Add from browser header, this can change based on what user was doing",3.0.3.57,10100
PATCH,employee_roles/:id,employee_roles,employee roles :id   ,employee_roles/:id Method = PATCH,employee_roles,update,"This page you can reach information about employee_roles You can also complete the tasks of employee roles :id    ::  XXX You cannot click on any link and reach this page, you have to search for other relevant pages and system would reach this page internally and complete the task. The page helps you complete the task of updation / creation and deletion if you are authorised and such an act is permitted! XXX","Add from browser header, this can change based on what user was doing",3.0.3.57,10100
PUT,employee_roles/:id,employee_roles,employee roles :id   ,employee_roles/:id Method = PUT,employee_roles,update,"This page you can reach information about employee_roles You can also complete the tasks of employee roles :id    ::  XXX You cannot click on any link and reach this page, you have to search for other relevant pages and system would reach this page internally and complete the task. The page helps you complete the task of updation / creation and deletion if you are authorised and such an act is permitted! XXX","Add from browser header, this can change based on what user was doing",3.0.3.57,10100
DELETE,employee_roles/:id,employee_roles,employee roles :id   ,employee_roles/:id Method = DELETE,employee_roles,destroy,"This page you can reach information about employee_roles You can also complete the tasks of employee roles :id    ::  XXX You cannot click on any link and reach this page, you have to search for other relevant pages and system would reach this page internally and complete the task. The page helps you complete the task of updation / creation and deletion if you are authorised and such an act is permitted! XXX","Add from browser header, this can change based on what user was doing",3.0.3.57,10100
GET,order_line_dispatch_statuses,order_line_dispatch_statuses,order line dispatch statuses  ,order_line_dispatch_statuses,order_line_dispatch_statuses,index,This page you can reach information about order_line_dispatch_statuses You can also complete the tasks of order line dispatch statuses   ::  ## You may click the link (if displayed) to reach this page ##,"Add from browser header, this can change based on what user was doing",3.0.3.57,10100
POST,order_line_dispatch_statuses,order_line_dispatch_statuses,order line dispatch statuses  ,order_line_dispatch_statuses Method = POST,order_line_dispatch_statuses,create,"This page you can reach information about order_line_dispatch_statuses You can also complete the tasks of order line dispatch statuses   ::  XXX You cannot click on any link and reach this page, you have to search for other relevant pages and system would reach this page internally and complete the task. The page helps you complete the task of updation / creation and deletion if you are authorised and such an act is permitted! XXX","Add from browser header, this can change based on what user was doing",3.0.3.57,10100
GET,order_line_dispatch_statuses/new,order_line_dispatch_statuses,order line dispatch statuses new ,order_line_dispatch_statuses/new,order_line_dispatch_statuses,new,This page you can reach information about order_line_dispatch_statuses You can also complete the tasks of order line dispatch statuses new  ::  ## You may click the link (if displayed) to reach this page ##,"Add from browser header, this can change based on what user was doing",3.0.3.57,10100
GET,order_line_dispatch_statuses/:id/edit,order_line_dispatch_statuses,order line dispatch statuses :id edit,order_line_dispatch_statuses/:id/edit,order_line_dispatch_statuses,edit,This page you can reach information about order_line_dispatch_statuses You can also complete the tasks of order line dispatch statuses :id edit ::  ## You may click the link (if displayed) to reach this page ##,"Add from browser header, this can change based on what user was doing",3.0.3.57,10100
GET,order_line_dispatch_statuses/:id,order_line_dispatch_statuses,order line dispatch statuses :id ,order_line_dispatch_statuses/:id,order_line_dispatch_statuses,show,This page you can reach information about order_line_dispatch_statuses You can also complete the tasks of order line dispatch statuses :id  ::  ## You may click the link (if displayed) to reach this page ##,"Add from browser header, this can change based on what user was doing",3.0.3.57,10100
PATCH,order_line_dispatch_statuses/:id,order_line_dispatch_statuses,order line dispatch statuses :id ,order_line_dispatch_statuses/:id Method = PATCH,order_line_dispatch_statuses,update,"This page you can reach information about order_line_dispatch_statuses You can also complete the tasks of order line dispatch statuses :id  ::  XXX You cannot click on any link and reach this page, you have to search for other relevant pages and system would reach this page internally and complete the task. The page helps you complete the task of updation / creation and deletion if you are authorised and such an act is permitted! XXX","Add from browser header, this can change based on what user was doing",3.0.3.57,10100
PUT,order_line_dispatch_statuses/:id,order_line_dispatch_statuses,order line dispatch statuses :id ,order_line_dispatch_statuses/:id Method = PUT,order_line_dispatch_statuses,update,"This page you can reach information about order_line_dispatch_statuses You can also complete the tasks of order line dispatch statuses :id  ::  XXX You cannot click on any link and reach this page, you have to search for other relevant pages and system would reach this page internally and complete the task. The page helps you complete the task of updation / creation and deletion if you are authorised and such an act is permitted! XXX","Add from browser header, this can change based on what user was doing",3.0.3.57,10100
DELETE,order_line_dispatch_statuses/:id,order_line_dispatch_statuses,order line dispatch statuses :id ,order_line_dispatch_statuses/:id Method = DELETE,order_line_dispatch_statuses,destroy,"This page you can reach information about order_line_dispatch_statuses You can also complete the tasks of order line dispatch statuses :id  ::  XXX You cannot click on any link and reach this page, you have to search for other relevant pages and system would reach this page internally and complete the task. The page helps you complete the task of updation / creation and deletion if you are authorised and such an act is permitted! XXX","Add from browser header, this can change based on what user was doing",3.0.3.57,10100
GET,order_status_masters,order_status_masters,order status masters   ,order_status_masters,order_status_masters,index,This page you can reach information about order_status_masters You can also complete the tasks of order status masters    ::  ## You may click the link (if displayed) to reach this page ##,"Add from browser header, this can change based on what user was doing",3.0.3.57,10100
POST,order_status_masters,order_status_masters,order status masters   ,order_status_masters Method = POST,order_status_masters,create,"This page you can reach information about order_status_masters You can also complete the tasks of order status masters    ::  XXX You cannot click on any link and reach this page, you have to search for other relevant pages and system would reach this page internally and complete the task. The page helps you complete the task of updation / creation and deletion if you are authorised and such an act is permitted! XXX","Add from browser header, this can change based on what user was doing",3.0.3.57,10100
GET,order_status_masters/new,order_status_masters,order status masters new  ,order_status_masters/new,order_status_masters,new,This page you can reach information about order_status_masters You can also complete the tasks of order status masters new   ::  ## You may click the link (if displayed) to reach this page ##,"Add from browser header, this can change based on what user was doing",3.0.3.57,10100
GET,order_status_masters/:id/edit,order_status_masters,order status masters :id edit ,order_status_masters/:id/edit,order_status_masters,edit,This page you can reach information about order_status_masters You can also complete the tasks of order status masters :id edit  ::  ## You may click the link (if displayed) to reach this page ##,"Add from browser header, this can change based on what user was doing",3.0.3.57,10100
GET,order_status_masters/:id,order_status_masters,order status masters :id  ,order_status_masters/:id,order_status_masters,show,This page you can reach information about order_status_masters You can also complete the tasks of order status masters :id   ::  ## You may click the link (if displayed) to reach this page ##,"Add from browser header, this can change based on what user was doing",3.0.3.57,10100
PATCH,order_status_masters/:id,order_status_masters,order status masters :id  ,order_status_masters/:id Method = PATCH,order_status_masters,update,"This page you can reach information about order_status_masters You can also complete the tasks of order status masters :id   ::  XXX You cannot click on any link and reach this page, you have to search for other relevant pages and system would reach this page internally and complete the task. The page helps you complete the task of updation / creation and deletion if you are authorised and such an act is permitted! XXX","Add from browser header, this can change based on what user was doing",3.0.3.57,10100
PUT,order_status_masters/:id,order_status_masters,order status masters :id  ,order_status_masters/:id Method = PUT,order_status_masters,update,"This page you can reach information about order_status_masters You can also complete the tasks of order status masters :id   ::  XXX You cannot click on any link and reach this page, you have to search for other relevant pages and system would reach this page internally and complete the task. The page helps you complete the task of updation / creation and deletion if you are authorised and such an act is permitted! XXX","Add from browser header, this can change based on what user was doing",3.0.3.57,10100
DELETE,order_status_masters/:id,order_status_masters,order status masters :id  ,order_status_masters/:id Method = DELETE,order_status_masters,destroy,"This page you can reach information about order_status_masters You can also complete the tasks of order status masters :id   ::  XXX You cannot click on any link and reach this page, you have to search for other relevant pages and system would reach this page internally and complete the task. The page helps you complete the task of updation / creation and deletion if you are authorised and such an act is permitted! XXX","Add from browser header, this can change based on what user was doing",3.0.3.57,10100
GET,product_training_headings,product_training_headings,product training headings   ,product_training_headings,product_training_headings,index,This page you can reach information about product_training_headings You can also complete the tasks of product training headings    ::  ## You may click the link (if displayed) to reach this page ##,"Add from browser header, this can change based on what user was doing",3.0.3.57,10100
POST,product_training_headings,product_training_headings,product training headings   ,product_training_headings Method = POST,product_training_headings,create,"This page you can reach information about product_training_headings You can also complete the tasks of product training headings    ::  XXX You cannot click on any link and reach this page, you have to search for other relevant pages and system would reach this page internally and complete the task. The page helps you complete the task of updation / creation and deletion if you are authorised and such an act is permitted! XXX","Add from browser header, this can change based on what user was doing",3.0.3.57,10100
GET,product_training_headings/new,product_training_headings,product training headings new  ,product_training_headings/new,product_training_headings,new,This page you can reach information about product_training_headings You can also complete the tasks of product training headings new   ::  ## You may click the link (if displayed) to reach this page ##,"Add from browser header, this can change based on what user was doing",3.0.3.57,10100
